episode,reward,success,length,final_error,epsilon,avg_loss,wall_clock_time
64,-9.53311968948693,1.0,66,0.008158743141545743,0.380118276842378,0.05824180494881037,41.586958169937134
65,12.39676982933015,1.0,38,0.005573700393683323,0.3744165026897423,0.04648225612350201,41.85757613182068
66,7.828029598924326,1.0,63,0.014335952931952667,0.3688002551493962,0.05653352772314397,42.3041410446167
67,13.76331035210751,1.0,46,0.00980373966407444,0.36326825132215523,0.04649353324962051,42.6258270740509
68,-8.715297358232789,1.0,52,0.006548630475274875,0.3578192275523229,0.05209275256269253,43.01856207847595
69,9.916688632033765,1.0,29,0.014494980002464741,0.35245193913903805,0.05709952392197888,43.23577427864075
70,20.113518806989305,1.0,59,0.02216478770636976,0.34716516005195247,0.057470079606114804,43.65072298049927
71,10.790691286436049,1.0,25,0.019252789825537797,0.34195768265117316,0.05987243749201298,43.82650017738342
72,10.018435403786135,1.0,35,0.01657807227525876,0.33682831741140556,0.04596631761108126,44.07907819747925
73,21.653459692932664,1.0,62,0.013067044724631383,0.3317758926502345,0.05147916339938679,44.53243899345398
74,13.49075448794174,1.0,21,0.008488231964596638,0.32679925426048095,0.04327373197745709,44.687347173690796
75,-1.8118787512183232,1.0,35,0.017699542118466915,0.3218972654465737,0.05472696301128183,44.955894947052
76,0.3593061913968896,1.0,51,0.006671179123316717,0.3170688064648751,0.05106927352208717,45.310259103775024
77,-5.3801872261799915,1.0,43,0.01752637322329642,0.312312774367902,0.050869176684077394,45.61989188194275
78,4.384706212207673,1.0,30,0.019221787857173434,0.30762808275238346,0.055034297953049344,45.84282422065735
79,14.979880089638755,1.0,26,0.009185119412762677,0.3030136615110977,0.048995751314438306,46.03504204750061
80,-2.2974856773857084,1.0,37,0.0027116391434161002,0.29846845658843124,0.0520759312989744,46.312199115753174
81,10.296871661581099,1.0,23,0.017477552770452265,0.2939914297396048,0.05106096965787203,46.4882390499115
82,8.459154648706315,1.0,33,0.007311054321654464,0.28958155829351073,0.05747128695701108,46.720184087753296
83,1.9777941191568935,1.0,32,0.015131083641623855,0.2852378349191081,0.0504432997549884,46.94926619529724
84,9.440060333488509,1.0,24,0.002125234598196468,0.28095926739532145,0.05401747766882181,47.118520975112915
85,10.811538550909608,1.0,23,0.004377832778986623,0.2767448783843916,0.054961280087413994,47.28206515312195
86,10.849751029536128,1.0,23,0.004766252937559612,0.27259370520862575,0.047304487746694816,47.455244064331055
87,17.755792086571454,1.0,8,0.012849389104284566,0.26850479963049634,0.05916794762015343,47.51769495010376
88,21.683543677814306,1.0,23,0.018640356081887938,0.26447722763603887,0.05106850964543612,47.68958401679993
89,11.228773279429879,1.0,24,0.01741680639057741,0.2605100692214983,0.046402584838991366,47.8706111907959
90,13.73981110434979,1.0,19,0.01290956310706215,0.2566024181831758,0.0626555095965925,48.01599192619324
91,-11.159063435939611,1.0,40,0.007095979044914769,0.2527533819104282,0.04977950975298882,48.31246209144592
92,-3.4295357629889693,1.0,42,0.0004625563638285257,0.24896208118177174,0.0707123340329244,48.61616110801697
93,14.329098295327276,1.0,21,0.013023753186059195,0.24522764996404517,0.0528143843015035,48.76715898513794
94,12.22003847726155,1.0,22,0.001649364195865144,0.2415492352145845,0.05791577019474723,48.922900915145874
95,1.4947503920353427,1.0,29,0.00395661110621659,0.23792599668636571,0.05677182394368895,49.14617419242859
96,13.421484616800443,1.0,23,0.00045844444710441135,0.23435710673607021,0.04350216808202474,49.321009159088135
97,17.051213906705378,1.0,18,0.006580399664644743,0.23084175013502917,0.05438560278465351,49.46642208099365
98,10.760507735982538,1.0,24,0.0005740576906774209,0.22737912388300371,0.0510874743728588,49.652580976486206
99,8.48824067545356,1.0,26,0.004200509933840912,0.22396843702475866,0.04623067207061327,49.83941197395325
100,9.817018998460844,1.0,24,0.0044702559692768595,0.22060891046938727,0.0456927710523208,50.01521396636963
101,17.208016889542343,1.0,14,0.005068905556751602,0.21729977681234647,0.054534178493278365,50.11444306373596
102,9.901015414507123,1.0,46,0.0009405528046420031,0.21404028016016127,0.056026933633762856,50.44834923744202
103,13.172248050384223,1.0,22,0.008128401467525692,0.21082967595775884,0.061124384657225826,50.61568808555603
104,-1.2476152563467657,1.0,37,0.028076970132595025,0.20766723081839245,0.053798991532341855,50.894420862197876
105,-5.972581676882697,1.0,37,0.01075604274587394,0.20455222235611656,0.05423035437392222,51.18744111061096
106,12.507157865725459,1.0,21,0.025246878033464593,0.2014839390207748,0.05341442222041743,51.347991943359375
107,11.899641984514892,1.0,21,0.02158925709402959,0.19846167993546318,0.049059805061135976,51.50154995918274
108,8.914017520006746,1.0,26,0.014396423690871685,0.19548475473643123,0.046978579762463384,51.68888592720032
109,16.375984709709883,1.0,15,0.01380960535563619,0.19255248341538475,0.04032632460196813,51.795464277267456
110,15.493366816500203,1.0,18,0.008456748761609123,0.18966419616415398,0.04647907832016548,51.92459321022034
111,-0.794307471357758,1.0,39,0.001255190206057799,0.18681923322169167,0.05065876006697997,52.218966007232666
112,12.186886325292289,1.0,26,0.02011008848077339,0.1840169447233663,0.0646880602893921,52.415449142456055
113,17.27424171253806,1.0,12,0.01273176052576308,0.1812566905525158,0.058981309023996197,52.50648212432861
114,13.485432383278384,1.0,21,0.006331830523362392,0.17853784019422808,0.05199489494164785,52.672065019607544
115,16.37122291238047,1.0,15,0.012436913591337417,0.17585977259131466,0.05423262690504392,52.786813259124756
116,-3.179394044214863,1.0,36,0.008568825333316044,0.17322187600244493,0.05114349929822816,53.04557418823242
117,6.21049913058523,1.0,26,0.0035413910798836046,0.17062354786240824,0.05052736996171566,53.230032205581665
118,15.028583656740373,1.0,18,0.010495122299564896,0.16806419464447211,0.05142144372479783,53.36008596420288
119,16.893192919483408,1.0,15,0.0026679578012356875,0.16554323172480503,0.061137068271636966,53.463702917099
120,10.78027626297553,1.0,25,0.005272442748562756,0.16306008324893295,0.04769255094230175,53.636024951934814
121,4.537311433139253,1.0,30,0.0036046408948553488,0.16061418200019895,0.046107078343629836,53.85167717933655
122,10.740597778838127,1.0,25,0.0034850396136671957,0.15820496927019595,0.042827238216996195,54.03899002075195
123,16.995664929423945,1.0,14,0.0074382932707315885,0.155831894731143,0.05768430392657008,54.14460015296936
124,9.760523623577319,1.0,24,0.012337760009056287,0.15349441631017585,0.05033428439249595,54.32916307449341
125,12.677258969610556,1.0,21,0.005924484171454858,0.15119200006552322,0.04501569891969363,54.49147319793701
126,16.500292443716898,1.0,15,0.019764042722020925,0.14892412006454037,0.04683010106285413,54.59522819519043
127,16.522131988964976,1.0,16,0.009064641042712207,0.14669025826357227,0.05129374749958515,54.70611596107483
128,13.517042575958657,1.0,36,0.012244359137563166,0.14448990438961867,0.04982155959846245,54.95870518684387
129,12.32401848869049,1.0,22,0.0021489689867956185,0.1423225558237744,0.04443230141292919,55.10996913909912
130,14.422978717740625,1.0,18,0.007712591172840844,0.14018771748641778,0.045123986796372466,55.23163318634033
131,11.563317736983299,1.0,22,0.01005645915375386,0.13808490172412152,0.051689026030627166,55.39602088928223
132,1.0323970780242178,1.0,33,0.0031666743961884514,0.1360136281982597,0.045377877399776924,55.6437349319458
133,14.764341800287365,1.0,19,0.0038192670170767995,0.13397342377528582,0.05166419938598808,55.78741407394409
134,-0.4875498452223894,1.0,33,0.0024422906456769145,0.13196382241865653,0.05422417988831347,56.041863203048706
135,16.24715870525688,1.0,18,0.003509457585194664,0.12998436508237668,0.05094314656323857,56.17032814025879
136,8.25244810502627,1.0,25,0.0010765830139376487,0.12803459960614103,0.04482610635459423,56.34732627868652
137,1.728691870166216,1.0,31,0.004543130881608626,0.1261140806120489,0.04454255614790224,56.56865191459656
138,14.467487771436572,1.0,18,0.03776178652682732,0.12422236940286817,0.04927039622432656,56.697455167770386
139,7.872062665794511,1.0,25,0.0010874801317035665,0.12235903386182514,0.05092723995447159,56.874736070632935
140,17.67291691358696,1.0,28,0.0011427705458291193,0.12052364835389777,0.0485336458576577,57.07947301864624
141,-0.4220772126340364,1.0,32,0.008799352934892202,0.1187157936285893,0.045559873164165765,57.325387954711914
142,9.197789410760743,1.0,25,0.00853943377671551,0.11693505672416046,0.04274788893759251,57.51953983306885
143,15.532289492245763,1.0,17,0.01699673595227985,0.11518103087329805,0.05008414825972389,57.64748001098633
144,15.169849210674874,1.0,17,0.026705585393168085,0.11345331541019858,0.05279470695292249,57.77112603187561
145,16.086816729884596,1.0,16,0.01654836601312004,0.11175151567904561,0.05133952805772424,57.88375401496887
146,11.836553138773889,1.0,23,0.005384963328149861,0.11007524294385992,0.04669119109926016,58.037501096725464
147,16.34447904677945,1.0,16,0.002524135813348538,0.10842411429970203,0.044206588761880994,58.14870810508728
148,15.35623042108491,1.0,18,0.008053708680411109,0.1067977525852065,0.04058100852287478,58.27339005470276
149,-3.8479439802002204,1.0,34,0.001457948901143924,0.10519578629642841,0.0436912657254759,58.517197132110596
150,12.041386596835219,1.0,22,0.0212413563707613,0.10361784950198198,0.04443620213053443,58.679884910583496
151,16.124315200187265,1.0,15,0.01097256326791074,0.10206358175945225,0.038323203350106874,58.795639991760254
152,2.992821527519113,1.0,30,0.005263216089759881,0.10053262803306047,0.04223824695994457,59.026435136795044
153,10.45258349068463,1.0,34,0.004041381202710359,0.09902463861256457,0.043700148406274175,59.28558826446533
154,2.658405007468531,1.0,29,0.009140603157346883,0.09753926903337609,0.04391052239927752,59.495595932006836
155,0.15328830718062392,1.0,31,0.013105442751213836,0.09607617999787545,0.04772833710716617,59.71472716331482
156,9.238654985759057,1.0,28,9.083504757056993e-05,0.09463503729790732,0.04650869865768722,59.91322302818298
157,11.82792303628521,1.0,22,0.00026575491957536723,0.0932155117384387,0.039865753444081005,60.06709122657776
158,12.64080344986869,1.0,21,0.0034859290330038206,0.09181727906236212,0.0491276029497385,60.22312021255493
159,-4.487841359255256,1.0,35,0.004092136232384247,0.09044001987642668,0.04917323786233153,60.49449419975281
160,17.791149539570323,1.0,10,0.0015378871454510834,0.08908341957828028,0.0422922145575285,60.57125401496887
161,7.483535517612471,1.0,26,0.0028695037155720415,0.08774716828460608,0.04592426436451765,60.76378011703491
162,15.635278509673661,1.0,18,0.015350593332121132,0.08643096076033699,0.04007746413764027,60.903862953186035
163,2.4668009172542895,1.0,29,0.005701721678290417,0.08513449634893193,0.04391973857478849,61.11237812042236
164,4.7062984109557835,1.0,27,5.864691255141885e-05,0.08385747890369795,0.05009122179062278,61.30549502372742
165,16.5840708295349,1.0,14,0.017087482816627947,0.08259961672014247,0.049906657210418155,61.40380311012268
166,-0.47897950685583623,1.0,32,0.01134555076241206,0.08136062246934034,0.048734348674770445,61.63191223144531
167,16.957467173598708,1.0,14,0.013190979281612725,0.08014021313230023,0.04983084462583065,61.7304790019989
168,10.265538574755192,1.0,22,0.007887666482646605,0.07893810993531572,0.04686405272646384,61.90201210975647
169,17.126524133747445,1.0,14,0.002481660887921844,0.07775403828628598,0.04047809261828661,62.00783824920654
170,14.952121975831687,1.0,19,0.001014828376609045,0.07658772771199168,0.05184536250798326,62.15040922164917
171,12.56794378333725,1.0,21,0.0020939286671559643,0.0754389117963118,0.04551702587022668,62.307730197906494
172,11.503739343315829,1.0,23,0.0021979563667975377,0.07430732811936713,0.046160141734973244,62.4844012260437
173,-0.9246415117319025,1.0,32,0.001744331781638575,0.07319271819757663,0.05007205973379314,62.71512699127197
174,-0.45346815846860977,1.0,31,0.0037476993669594005,0.07209482742461297,0.04350795254351631,62.93717813491821
175,3.6061741876532283,1.0,28,0.0011695430121816397,0.07101340501324377,0.04634690737085683,63.148208141326904
176,-1.5884052640292836,1.0,33,0.010228111150767827,0.06994820393804511,0.05181035856631669,63.39508295059204
177,11.317345219757408,1.0,23,0.007012530781306592,0.06889898087897443,0.05119397831351861,63.57158017158508
178,1.4691080561839023,1.0,31,0.009707615933862712,0.06786549616578981,0.051554465786583965,63.82934212684631
179,16.854518110258503,1.0,14,0.003006127932956959,0.06684751372330296,0.04470858536660671,63.94232392311096
180,17.863231632485984,1.0,8,0.004035074693866231,0.06584480101745341,0.04838018584996462,64.00376915931702
181,10.203236882283814,1.0,35,0.011342250188473457,0.06485712900219161,0.05212855083601815,64.26321196556091
182,15.349608235061169,1.0,18,0.013103059260207106,0.06388427206715873,0.048230431973934174,64.38789010047913
183,13.866221946338191,1.0,19,0.002283007060244646,0.06292600798615135,0.04617943193175291,64.5239269733429
184,12.112052792985924,1.0,21,0.0058601755634355435,0.06198211786635908,0.045003714660803475,64.6736490726471
185,16.466778002062348,1.0,15,0.0008794044346333019,0.06105238609836369,0.05239363188544909,64.77926206588745
186,12.191667647735448,1.0,21,0.000136739078285264,0.060136600306888235,0.05144864320755005,64.93280410766602
187,3.93732541031204,1.0,27,0.004097176116019341,0.05923455130228491,0.054950698658272075,65.14455914497375
188,8.119244641065597,1.0,26,0.00544596838469158,0.058346033032750634,0.06306235134028472,65.34174799919128
189,14.979012624593452,1.0,18,0.006556046368945245,0.05747084253725938,0.06247075502243307,65.4777660369873
190,14.296150963404216,1.0,19,0.007362220807083597,0.05660877989920048,0.05894693006810389,65.62156009674072
191,12.451446487754584,1.0,22,0.009940256844511275,0.055759648200712476,0.05397691171277653,65.78330206871033
192,6.339209955933618,1.0,27,0.004121259315987169,0.054923253477701786,0.056441619509348166,65.97711205482483
193,16.415006023494062,1.0,15,0.008048468277225551,0.054099404675536256,0.05562532717982928,66.08370304107666
194,6.09429756719619,1.0,27,0.006614045766456966,0.05328791360540321,0.05867892876267433,66.27657794952393
195,16.63352856030688,1.0,15,0.0028744567252834696,0.05248859490132216,0.047744313503305116,66.3861632347107
196,17.60080792415247,1.0,11,0.00014352575936621426,0.05170126597780233,0.05614517493681474,66.46520709991455
197,9.749974913068582,1.0,24,0.0008838986631746204,0.05092574698813529,0.05647402023896575,66.64420294761658
198,12.436121067118801,1.0,21,0.0014225828996548007,0.05016186078331326,0.05242745312196868,66.80271816253662
199,15.661321261478587,1.0,17,0.0029341855620971247,0.05,0.057043366024599355,66.93164300918579
200,11.181971046247053,1.0,24,0.008121368960614772,0.05,0.06918786279857159,67.11730813980103
201,16.803364292439074,1.0,14,0.0066656019840553304,0.05,0.061562729733330865,67.23156404495239
202,11.720666354286369,1.0,24,0.006689071418690906,0.05,0.057364880883445345,67.41003513336182
203,17.61649974548491,1.0,10,0.003583827682896862,0.05,0.059616309404373166,67.48251414299011
204,16.24336779732257,1.0,15,0.014972780181612522,0.05,0.05613239842156569,67.58928298950195
205,8.891115730372258,1.0,25,0.0006047678102961696,0.05,0.0622259084880352,67.77072930335999
206,12.569915074948222,1.0,20,0.0017952002416112833,0.05,0.05649512000381947,67.91299104690552
207,0.5189041778910877,1.0,30,0.012677015858613139,0.05,0.06085443068295717,68.13175392150879
208,14.71313769443659,1.0,20,0.012039238995652513,0.05,0.05583034884184599,68.28175616264343
209,15.050801266473718,1.0,18,0.004817889196174208,0.05,0.059500242583453655,68.42010998725891
210,15.017167171873734,1.0,17,0.0034916461277259003,0.05,0.058960147859419096,68.55456519126892
211,15.965825357101858,1.0,16,0.014047626336665231,0.05,0.06773796165362,68.67633414268494
212,17.11434783320874,1.0,13,0.007512135749832699,0.05,0.05518936623747532,68.77543807029724
213,7.258302642358466,1.0,25,0.008754121060353226,0.05,0.0704041637480259,68.9602701663971
214,10.605999872321263,1.0,23,0.002914316828783403,0.05,0.07653444592395554,69.12257814407349
215,9.393473736266605,1.0,23,0.005403642801406705,0.05,0.06653864989462106,69.28828001022339
216,17.762830979283898,1.0,9,0.007409949280013782,0.05,0.05006860610511568,69.35217809677124
217,14.139223604885046,1.0,19,0.0020697175448993743,0.05,0.06854288348633993,69.48720622062683
218,-0.7996496966341553,1.0,32,0.008366906993900303,0.05,0.054149486823007464,69.716717004776
219,17.684636854426934,1.0,10,0.0018771022710448448,0.05,0.06080851592123508,69.78998494148254
220,5.819563621142878,1.0,26,0.005040305131492007,0.05,0.05532183741720823,70.00234007835388
221,17.578727312479167,1.0,11,0.002313598583024684,0.05,0.061556445096026764,70.08614015579224
222,17.891592377395135,1.0,8,0.0010053108450989567,0.05,0.05271728755906224,70.14696907997131
223,17.356823225691915,1.0,12,0.005463210647562472,0.05,0.0566885230752329,70.23845911026001
224,15.327081361239834,1.0,18,0.005015543198955752,0.05,0.05608182503945298,70.37894010543823
225,14.604303896764758,1.0,18,0.0006699275160502172,0.05,0.06304646366172367,70.51479506492615
226,-0.21789268312859633,1.0,31,0.008736832684010043,0.05,0.0635098715222651,70.73885893821716
227,17.263112048059703,1.0,13,0.006926632325793991,0.05,0.07601662495961556,70.83080410957336
228,17.733552694274113,1.0,8,0.0034203680871448226,0.05,0.05996526591479778,70.89155697822571
229,8.219374138861895,1.0,24,0.0041004702536741044,0.05,0.06626800432180364,71.06214809417725
230,17.32234999900684,1.0,12,0.014624038936714628,0.05,0.07009784566859405,71.14873909950256
231,14.741819294961168,1.0,19,0.002507340487811094,0.05,0.08305175318137596,71.28079986572266
232,-4.071990568970797,1.0,35,0.0008139847466233086,0.05,0.07231554330459662,71.5470142364502
233,1.799182254064359,1.0,29,0.0029363523486853893,0.05,0.0681102713248853,71.77583813667297
234,4.883919535716993,1.0,28,0.007654613154807199,0.05,0.07054774815748845,71.99031400680542
235,16.191092585586013,1.0,15,0.006156750914782905,0.05,0.07169170255462329,72.10519695281982
236,11.130339562695008,1.0,22,0.0022221081752922256,0.05,0.0591223741966215,72.26019501686096
237,11.831304920988623,1.0,28,0.010921046670031576,0.05,0.06037788638578994,72.45607209205627
238,-2.238691497105176,1.0,33,0.013436754608448842,0.05,0.06200753959516684,72.69261908531189
239,17.09248326861416,1.0,13,0.011055940480928561,0.05,0.060653917777996794,72.7873260974884
240,13.157082087802701,1.0,20,0.004617039546424895,0.05,0.07363575305789709,72.92721199989319
241,9.406951599847526,1.0,23,0.0074027129225506805,0.05,0.07717291784027348,73.10758900642395
242,13.178570057448814,1.0,19,0.00023352419554145687,0.05,0.07520851747770059,73.25468301773071
243,9.173177619761555,1.0,24,0.002019839265904988,0.05,0.07469950655164818,73.43637108802795
244,17.442499341481017,1.0,12,0.013335895456167729,0.05,0.09896907458702724,73.52799892425537
245,4.642904629313849,1.0,28,0.00764061867182475,0.05,0.0765134700840073,73.73889303207397
246,10.538454127404838,1.0,29,0.009015737913037558,0.05,0.07479246288281062,73.95171308517456
247,3.98531836767215,1.0,28,0.006329608729610969,0.05,0.07960586369569812,74.16565108299255
248,17.69856065285858,1.0,8,0.0012139230327357017,0.05,0.07445863354951143,74.22247385978699
249,14.531455637270119,1.0,20,0.0005604555290386615,0.05,0.06518307747319341,74.36287212371826
250,8.468118918658002,1.0,25,0.004022470016555535,0.05,0.0973486578464508,74.54048919677734
251,10.068801318667829,1.0,23,0.011414726408592868,0.05,0.09079255252752615,74.7141330242157
252,12.586864666990005,1.0,21,0.008307877780995288,0.05,0.08896055994998842,74.87516617774963
253,13.409939678199589,1.0,21,0.004094995399875234,0.05,0.07054766604588145,75.03918623924255
254,12.223113806505262,1.0,21,0.002406228324258186,0.05,0.0891455462468522,75.2004771232605
255,11.95731149751664,1.0,21,0.0023122736819198852,0.05,0.08872301335490886,75.35968518257141
256,15.821054747421293,1.0,16,0.02079941505631977,0.05,0.07042612973600626,75.47094106674194
257,16.86881411068607,1.0,33,0.004839223872808884,0.05,0.08247296924166607,75.70013618469238
258,11.986208360781893,1.0,21,0.004057540875915477,0.05,0.07504742805446897,75.8505539894104
259,17.74401926654391,1.0,9,0.002584306340515999,0.05,0.08767624447743098,75.91397190093994
260,8.884334405325355,1.0,24,0.007822100859146919,0.05,0.08540131306896608,76.08219528198242
261,15.37003501355648,1.0,18,0.005112706520790877,0.05,0.07609671457774109,76.21334505081177
262,15.038610025861999,1.0,18,0.003235681756352804,0.05,0.08394067382646932,76.3500771522522
263,11.120976558269467,1.0,28,0.0012562596628842293,0.05,0.07212994580290147,76.56974816322327
264,11.363442717306315,1.0,22,0.012027791658656972,0.05,0.09566606835208157,76.74111199378967
265,13.24036719353171,1.0,20,0.002183151035781039,0.05,0.07503796461969614,76.89493227005005
266,11.551315039023757,1.0,21,0.0033474816501071203,0.05,0.06933085584924334,77.04204320907593
267,15.853645475092344,1.0,16,0.005156060544112773,0.05,0.07868233602494001,77.15498423576355
268,15.775827631377615,1.0,16,0.012913415399419037,0.05,0.07723328564316034,77.26905798912048
269,14.126833876594901,1.0,19,0.005410497175742823,0.05,0.07242296783155516,77.4057981967926
270,15.156367981713265,1.0,17,0.002443558729403106,0.05,0.0851407683290103,77.52601599693298
271,13.144513283995911,1.0,19,0.004248934740380239,0.05,0.0754243255053696,77.65666007995605
272,1.7276803282089475,1.0,29,0.009148409926027279,0.05,0.09231237257862913,77.87127017974854
273,7.899103952781298,1.0,25,0.0017283898071087656,0.05,0.09849536299705505,78.06407308578491
274,-2.0774780031584683,1.0,33,0.002487792105066111,0.05,0.09836838721777454,78.33186030387878
275,-1.569140233972579,1.0,33,0.003669067225481326,0.05,0.09070026073040384,78.59947896003723
276,0.6540624588669708,1.0,38,0.009369597606327273,0.05,0.06456656602064245,78.88337826728821
277,15.384329238533972,1.0,18,0.0023298530225296377,0.05,0.09082690947171715,79.01346921920776
278,6.693482122709972,1.0,26,0.002359914003919883,0.05,0.08416504964519006,79.20310711860657
279,12.282748186402022,1.0,21,0.013872522565103962,0.05,0.07265792467764445,79.35326886177063
